word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,1,1,b,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
eg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,2,0,eg,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
merge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,5,1,merge,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
meta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,4,1,meta,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
introduction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,12,1,introduction,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tasks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,5,1,tasks,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
fraud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,5,1,fraud,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
topic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1027,5,1,topic,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
borrowed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,borrowed,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
handwriting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,handwriting,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
nition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,nition,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
atively,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,7,1,atively,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
capture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,7,1,capture,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
present,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1779,7,1,present,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
simple,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1779,6,1,simple,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
est,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4939,3,1,est,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
contributions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,contributions,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
fol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,fol,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
atlantis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,atlantis,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
need,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,4,1,need,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
conducting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,10,1,conducting,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
atic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,4,1,atic,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
our,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,3,1,our,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
aims,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,aims,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,se,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
lected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,lected,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
summarizes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,summarizes,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,3,1,tor,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,3,1,cre,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
crucial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,crucial,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
void,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,void,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
major,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,major,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
ignore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,6,1,ignore,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
tween,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,5,1,tween,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
separate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,separate,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
ning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,ning,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
propose,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5719,7,1,propose,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
eval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5719,4,1,eval,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
uate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5719,4,1,uate,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
calculated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,calculated,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
rstly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,rstly,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
ignores,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4215,7,1,ignores,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
learned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,learned,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
merges,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,merges,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
new,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,new,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
labeled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,labeled,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
then,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,4,1,then,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
whole,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,whole,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
gain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.25,4,1,gain,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
insights,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.25,8,1,insights,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
fold,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,4,1,fold,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
cross,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,5,1,cross,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
validation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,10,1,validation,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
method,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,6,1,method,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
metric,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,metric,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
compare,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,compare,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
reveal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7269,6,1,reveal,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
condi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,5,1,condi,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
tions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,5,1,tions,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
make,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,make,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
gion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,gion,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
determined,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.25,10,1,determined,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
main,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.25,4,1,main,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
goal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.25,4,1,goal,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
impact,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,6,1,impact,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
methodology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,methodology,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
nding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,5,1,nding,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
objective,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,9,1,objective,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
examples,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,8,1,examples,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
attributes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,10,1,attributes,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
extensive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7269,9,1,extensive,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
various,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7269,7,1,various,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,ll,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
basic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,basic,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
practice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,8,1,practice,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
point,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,5,1,point,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
view,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,4,1,view,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
still,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,5,1,still,0.0003543586109142,0.3527925170786499,0.2666666666666666,"data, scheme, classi, class, overlapping"
critical,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,8,1,critical,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
popular,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7906,7,1,popular,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
literature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,10,1,literature,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
great,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,5,1,great,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
orts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,4,1,orts,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
dedicated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,9,1,dedicated,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,al,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
devel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,devel,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
hard,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,4,1,hard,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
fea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,3,1,fea,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
uses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,4,1,uses,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
another,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.228,7,1,another,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
while,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.1779,5,1,while,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
remaining,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1779,9,1,remaining,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
less,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1779,4,1,less,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
ectiveness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,ectiveness,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
oped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,oped,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
had,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5106,3,1,had,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
deal,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,4,1,deal,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
compares,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,8,1,compares,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
experi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,6,1,experi,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
ment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,4,1,ment,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
nds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,3,1,nds,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
third,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,third,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
source,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,source,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
scenarios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,scenarios,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
algorithms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,algorithms,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
centrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,centrates,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
gener,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,gener,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
ated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,ated,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,com,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
binative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,binative,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
adopt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,5,1,adopt,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ten,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1779,3,1,ten,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
linear,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,linear,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
kernel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,kernel,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
collection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,collection,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
creasing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,creasing,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
gained,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3818,6,1,gained,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
parts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,parts,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
eling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,eling,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
pervious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,pervious,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
additional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,additional,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
makes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,makes,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
section,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,section,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
cal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,cal,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
culated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,culated,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
name,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8934,4,1,name,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8934,2,0,eb,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
tures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,tures,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
vec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,3,1,vec,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
value,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6808,5,1,value,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
forms,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6808,5,1,forms,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
tv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8934,2,1,tv,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
ues,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8934,3,1,ues,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
measures,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,measures,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
always,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,always,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
introduces,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,introduces,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
sible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,5,1,sible,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
solution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4588,8,1,solution,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
importance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,10,1,importance,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
culty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7845,5,1,culty,0.0003543586109142,0.3527925170786499,0.0,"data, scheme, classi, class, overlapping"
press,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,press,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
lows,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2023,4,1,lows,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,5,1,first,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
use,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,3,1,use,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
special,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5499,7,1,special,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
converse,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,converse,0.0003543586109142,0.3527925170786499,0.2,"data, scheme, classi, class, overlapping"
reason,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,reason,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
rip,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,rip,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
builds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,builds,0.0003543586109142,0.3527925170786499,0.1333333333333333,"data, scheme, classi, class, overlapping"
employs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3182,7,1,employs,0.0003543586109142,0.3527925170786499,0.0666666666666666,"data, scheme, classi, class, overlapping"
