word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
interpretations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,15,1,interpretations,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
preached,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,8,1,preached,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
obsolescence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,12,1,obsolescence,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
fundamentally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,13,1,fundamentally,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
affecting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,9,1,affecting,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
kept,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,4,1,kept,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
uneasy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,6,1,uneasy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
heated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,6,1,heated,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
resulted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,8,1,resulted,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
frequent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,8,1,frequent,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
hindered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8176,8,1,hindered,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
caught,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8176,6,1,caught,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
stipulates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,10,1,stipulates,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
possess,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,7,1,possess,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
produce,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,7,1,produce,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
test,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,4,1,test,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
cruise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,6,1,cruise,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
defined,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1901,7,1,defined,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
having,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1901,6,1,having,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
exceeding,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1901,9,1,exceeding,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
astonishing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,11,1,astonishing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
ones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,4,1,ones,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
maintaining,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3887,11,1,maintaining,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
arsenals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3887,8,1,arsenals,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
imposes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3887,7,1,imposes,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
mikhail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,mikhail,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
december,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,december,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
shorter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,shorter,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
clarified,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6597,9,1,clarified,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
tough,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6597,5,1,tough,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
plunged,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.926,7,1,plunged,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
distortion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.926,10,1,distortion,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
improper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.926,8,1,improper,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
question,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.926,8,1,question,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
obvious,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6597,7,1,obvious,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
features,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6597,8,1,features,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
perestroika,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.128,11,1,perestroika,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
misconception,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.128,13,1,misconception,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
races,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.891,5,1,races,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
efforts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.891,7,1,efforts,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
unprecedentedly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.891,15,1,unprecedentedly,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
grave,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.891,5,1,grave,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
turned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4767,6,1,turned,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
introduced,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6597,10,1,introduced,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
started,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4588,7,1,started,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
helping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5267,7,1,helping,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
stabilize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5267,9,1,stabilize,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
adverse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,7,1,adverse,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
reactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,9,1,reactions,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
overly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,6,1,overly,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
lacked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,6,1,lacked,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
regulation,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,10,1,regulation,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
russia's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,russia's,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
compliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,compliance,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
withdraw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1531,8,1,withdraw,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
spark,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1531,5,1,spark,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
debate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1531,6,1,debate,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
nato's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1531,6,1,nato's,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
likely,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4215,6,1,likely,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
options,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4215,7,1,options,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
beyond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,6,1,beyond,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
keywords,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,8,1,keywords,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
originated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,10,1,originated,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
naturally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2484,9,1,naturally,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
hurt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,4,1,hurt,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
urgently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,8,1,urgently,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
reconstruct,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34,11,1,reconstruct,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
plunge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8126,6,1,plunge,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
plays,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7184,5,1,plays,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
cornerstone,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7184,11,1,cornerstone,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
dealt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,5,1,dealt,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
blow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,4,1,blow,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
fragile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6486,7,1,fragile,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
present,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,7,1,present,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
periods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,7,1,periods,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
pre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8316,3,1,pre,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
reality,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8344,7,1,reality,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
inertia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,7,1,inertia,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
touch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,5,1,touch,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
trends,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6908,6,1,trends,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
experienced,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.128,11,1,experienced,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
meet,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3855,4,1,meet,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
abandoning,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7469,10,1,abandoning,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
embracing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7469,9,1,embracing,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
mechanisms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,10,1,mechanisms,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
bureaucracy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,11,1,bureaucracy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
corruption,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,10,1,corruption,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
breeding,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,8,1,breeding,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
problem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,7,1,problem,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
shortcomings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8344,12,1,shortcomings,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
felt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8344,4,1,felt,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
promotion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8344,9,1,promotion,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
daily,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,5,1,daily,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
consumer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,8,1,consumer,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,5,1,goods,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
export,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,6,1,export,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
performance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,11,1,performance,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
debts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,5,1,debts,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
soaring,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,7,1,soaring,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
supervision,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,11,1,supervision,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
mechanism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,9,1,mechanism,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
imbalanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,10,1,imbalanced,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
sector,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5859,6,1,sector,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
contradiction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,13,1,contradiction,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
introduce,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.9325,9,1,introduce,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
emphasis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.9325,8,1,emphasis,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
association,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5106,11,1,association,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
supply,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.743,6,1,supply,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
rising,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6573,6,1,rising,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
unemployment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6573,12,1,unemployment,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
severe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6573,6,1,severe,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
differently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6908,11,1,differently,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
rate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6908,4,1,rate,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
currency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6908,8,1,currency,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
adequacy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6908,8,1,adequacy,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
fiscal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6908,6,1,fiscal,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
administrations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2023,15,1,administrations,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
determined,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3612,10,1,determined,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
color,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,5,1,color,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
hands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1531,5,1,hands,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
closer,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,closer,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
multiparty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,multiparty,6.929046563192905e-05,0.3527925170786499,0.0,"countries, cold, us, ussr, war"
parliamentary,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,parliamentary,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
democracies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,democracies,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
calm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,4,1,calm,6.929046563192905e-05,0.3527925170786499,0.2,"countries, cold, us, ussr, war"
reflect,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,7,1,reflect,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
rationally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,10,1,rationally,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
regretted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7269,9,1,regretted,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
rejection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7269,9,1,rejection,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
existed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.7269,7,1,existed,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
fueling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6808,7,1,fueling,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
successive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.2023,10,1,successive,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
evident,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2144,7,1,evident,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
home,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2144,4,1,home,6.929046563192905e-05,0.3527925170786499,0.2666666666666666,"countries, cold, us, ussr, war"
attempted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2144,9,1,attempted,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
implement,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2144,9,1,implement,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
reformers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,9,1,reformers,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
precedence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,10,1,precedence,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
removal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4404,7,1,removal,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
component,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6124,9,1,component,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
frontier,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4404,8,1,frontier,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
revolved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,revolved,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
acquiring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2732,9,1,acquiring,6.929046563192905e-05,0.3527925170786499,0.1333333333333333,"countries, cold, us, ussr, war"
likelihood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3818,10,1,likelihood,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
fourthly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.5994,8,1,fourthly,6.929046563192905e-05,0.3527925170786499,0.0666666666666666,"countries, cold, us, ussr, war"
