word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,log_relative_frequency,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,dbscan_cluster,actual_class
jitna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.138025,5,0,fitna,5.873723749961453e-06,-2.111760364127126,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.27605,0,ambiguous
client,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.27355,6,1,client,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,0.5471,0,open
realm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5721875000000001,5,1,realm,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,1.1443750000000001,0,open
december,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.038625,8,1,december,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,-0.07725,0,open
academically,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6478875000000001,12,1,academically,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,12,5,open,False,False,True,0.6666666666666666,1.2957750000000001,0,open
panna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.619525,5,0,anna,5.873723749961453e-06,-2.111760364127126,0.0,0,0,5,2,ambiguous,False,False,True,0.6,1.23905,0,ambiguous
absurdly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,-0.2954124999999999,8,1,absurdly,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,8,2,open,False,False,True,1.0,-0.5908249999999998,0,open
judgemental,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.22285,11,1,judgemental,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,11,4,open,False,False,True,0.9090909090909091,0.4457,0,open
losses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.0567874999999999,6,1,losses,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,6,2,open,False,False,True,0.6666666666666666,0.1135749999999998,0,open
dozen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0423125,5,1,dozen,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,-0.084625,0,open
resulting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.112175,9,1,resulting,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,9,3,open,False,False,True,1.0,-0.22435,0,open
measures,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2690249999999999,8,1,measures,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,8,4,open,False,False,True,0.75,0.5380499999999998,0,open
exercise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.384025,8,1,exercise,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,8,4,open,False,False,True,0.75,0.76805,0,open
adopt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3503375,5,1,adopt,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.700675,0,open
skte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.303575,4,0,sate,5.873723749961453e-06,-2.111760364127126,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.60715,0,ambiguous
duck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.6168625,4,1,duck,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,1.233725,0,open
hug,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.8427,3,1,hug,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,3,1,open,True,False,True,1.0,1.6854,0,open
istemal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4257999999999999,7,1,istemal,5.873723749961453e-06,-2.111760364127126,0.0,0,0,7,3,ambiguous,False,False,True,1.0,0.8515999999999998,0,ambiguous
ugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1584625,3,1,ugh,5.873723749961453e-06,-2.111760364127126,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.316925,0,ambiguous
burning,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1594124999999999,7,1,burning,5.873723749961453e-06,-2.111760364127126,0.2,3,0,7,2,open,False,False,True,0.8571428571428571,0.3188249999999998,0,open
secretary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.648825,9,1,secretary,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.29765,0,open
supplied,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.197575,8,1,supplied,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,0.39515,0,open
hire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1781125,4,1,hire,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,4,2,open,True,False,True,1.0,0.356225,0,open
detected,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.1027,8,1,detected,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,8,3,open,False,False,True,0.5,-0.2054,0,open
drawbacks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.6206875000000001,9,1,drawbacks,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,9,2,open,False,False,True,0.8888888888888888,1.2413750000000001,0,open
btata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2882,5,0,bata,5.873723749961453e-06,-2.111760364127126,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.5764,0,ambiguous
foundation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3147125,10,1,foundation,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,10,5,open,False,False,True,0.8,0.629425,0,open
mane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.137625,4,1,mane,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.27525,0,open
planned,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3274375,7,1,planned,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,0.654875,0,open
enemy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.10965,5,1,enemy,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,5,2,open,False,False,True,0.8,0.2193,0,open
impaired,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.52695,8,1,impaired,5.873723749961453e-06,-2.111760364127126,0.2,3,0,8,4,open,False,False,True,0.875,1.0539,0,open
thin,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5158375,4,1,thin,5.873723749961453e-06,-2.111760364127126,0.2666666666666666,4,0,4,1,open,True,False,True,1.0,1.031675,0,open
agreeing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2348,8,1,agreeing,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,8,4,open,False,False,True,0.75,0.4696,0,open
kbhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.032025,4,0,khi,5.873723749961453e-06,-2.111760364127126,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.06405,0,ambiguous
hats,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2226374999999999,4,1,hats,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.4452749999999998,0,open
stroke,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3692125,6,1,stroke,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.738425,0,open
layered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.7086625000000001,7,1,layered,5.873723749961453e-06,-2.111760364127126,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.4173250000000002,0,open
steady,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5277749999999999,6,1,steady,5.873723749961453e-06,-2.111760364127126,0.2666666666666666,4,0,6,2,open,False,False,True,1.0,1.0555499999999998,0,open
dusra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.084875,5,0,durra,5.873723749961453e-06,-2.111760364127126,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.16975,0,ambiguous
mapping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4988125,7,1,mapping,5.873723749961453e-06,-2.111760364127126,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,0.997625,0,open
predict,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3973142857142857,7,1,predict,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,0.7946285714285714,0,open
cluade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.8464428571428572,6,0,clade,5.139508281216272e-06,-2.13517138886691,0.0,0,0,6,3,ambiguous,False,False,True,1.0,1.6928857142857143,0,ambiguous
collects,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2123857142857143,8,1,collects,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,8,2,open,False,False,True,0.75,0.4247714285714286,0,open
discrimination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.5359999999999999,14,1,discrimination,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,14,6,open,False,False,True,0.7142857142857143,-1.0719999999999998,-1,open
soooooo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4238142857142857,7,1,soooooo,5.139508281216272e-06,-2.13517138886691,0.0,0,0,7,6,ambiguous,False,False,True,0.2857142857142857,0.8476285714285714,0,ambiguous
passionate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.9155142857142858,10,1,passionate,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,10,5,open,False,False,True,0.8,1.8310285714285717,0,open
slowing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1951571428571428,7,1,slowing,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,7,2,open,False,False,True,1.0,0.3903142857142856,0,open
patiently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6495142857142857,9,1,patiently,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,1.2990285714285714,0,open
je,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1639714285714285,2,0,je,5.139508281216272e-06,-2.13517138886691,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.327942857142857,0,ambiguous
unparalleled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6087,12,1,unparalleled,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,12,5,open,False,False,True,0.6666666666666666,1.2174,0,open
tapped,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3640285714285714,6,1,tapped,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,6,2,open,False,False,True,0.8333333333333334,0.7280571428571428,0,open
layers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6198571428571429,6,1,layers,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,1.2397142857142858,0,open
gradually,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1550142857142857,9,1,gradually,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,0.3100285714285714,0,open
arrange,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2869,7,1,arrange,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,3,open,False,False,True,0.7142857142857143,0.5738,0,open
resetting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0419428571428571,9,1,resetting,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,-0.0838857142857142,0,open
admitting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.1402857142857143,9,1,admitting,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,-0.2805714285714286,0,open
astounding,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.820542857142857,10,1,astounding,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,1.641085714285714,0,open
polar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.1920285714285714,5,1,polar,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,-0.3840571428571428,0,open
bears,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0777571428571428,5,1,bears,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,-0.1555142857142856,0,open
pitch,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2665857142857142,5,1,pitch,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,0.5331714285714284,0,open
selfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1216142857142857,7,1,selfish,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,0.2432285714285714,0,open
barriers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4733142857142857,8,1,barriers,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,8,3,open,False,False,True,0.75,0.9466285714285714,0,open
river,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1409571428571428,5,1,river,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,0.2819142857142856,0,open
tongue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.7835571428571428,6,1,tongue,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,1.5671142857142857,0,open
rewrites,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0029714285714285,8,1,rewrites,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,8,3,open,False,False,True,0.75,-0.005942857142857,0,open
grammatical,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4570285714285714,11,1,grammatical,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,0.9140571428571428,0,open
plate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.3300857142857142,5,1,plate,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.6601714285714284,0,open
dense,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6804571428571428,5,1,dense,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,5,2,open,False,False,True,0.8,1.3609142857142855,0,open
deserving,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.7419000000000001,9,1,deserving,5.139508281216272e-06,-2.13517138886691,0.2,3,0,9,3,open,False,False,True,0.8888888888888888,1.4838000000000002,0,open
additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4914714285714285,9,1,additions,5.139508281216272e-06,-2.13517138886691,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.982942857142857,0,ambiguous
distorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0385999999999999,8,0,disports,5.139508281216272e-06,-2.13517138886691,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.0771999999999998,0,ambiguous
regression,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0867,10,1,regression,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,10,4,open,False,False,True,0.7,-0.1734,0,open
generators,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.5121571428571429,10,1,generators,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,1.0243142857142857,0,open
hame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.1979714285714285,4,1,hame,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.395942857142857,0,open
bolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.7430000000000001,6,0,bylina,5.139508281216272e-06,-2.13517138886691,0.0,0,0,6,3,ambiguous,False,False,True,1.0,1.4860000000000002,0,ambiguous
smallest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4760285714285714,8,1,smallest,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,8,2,open,False,False,True,0.75,0.9520571428571428,0,open
shameful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.4948285714285714,8,1,shameful,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,8,3,open,False,False,True,1.0,-0.9896571428571428,0,open
impactful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4697428571428572,9,1,impactful,5.139508281216272e-06,-2.13517138886691,0.0,0,0,9,3,ambiguous,False,False,True,1.0,0.9394857142857144,0,ambiguous
jersey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.6074428571428572,6,1,jersey,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,6,2,open,False,False,True,0.8333333333333334,1.2148857142857143,0,open
fastly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4060999999999999,6,0,fatly,5.139508281216272e-06,-2.13517138886691,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.8121999999999998,0,ambiguous
lay,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2964571428571428,3,1,lay,5.139508281216272e-06,-2.13517138886691,0.2,3,0,3,1,open,True,False,True,1.0,0.5929142857142856,0,open
ghalib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.7506000000000002,6,1,ghalib,5.139508281216272e-06,-2.13517138886691,0.0,0,0,6,2,ambiguous,False,False,True,1.0,1.5012000000000003,0,ambiguous
pov,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1561714285714285,3,1,pov,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,0.312342857142857,0,open
bridge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.8606428571428573,6,1,bridge,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,1.7212857142857145,0,open
expressed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0145999999999999,9,1,expressed,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,9,3,open,False,False,True,0.6666666666666666,0.0291999999999998,0,open
interfering,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0781714285714285,11,1,interfering,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,11,4,open,False,False,True,0.6363636363636364,-0.156342857142857,0,open
shiny,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.8414,5,1,shiny,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.6828,0,open
rollout,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.4553285714285714,7,1,rollout,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,3,open,False,False,True,0.7142857142857143,0.9106571428571428,0,open
introduction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3916,12,1,introduction,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,12,5,open,False,False,True,0.6666666666666666,0.7832,0,open
dogs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3931428571428572,4,1,dogs,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,4,1,open,True,False,True,1.0,0.7862857142857144,0,open
sterile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.5259142857142857,7,1,sterile,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,1.0518285714285713,0,open
paas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3262142857142857,4,0,aas,5.139508281216272e-06,-2.13517138886691,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.6524285714285714,0,ambiguous
demo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0919142857142857,4,1,demo,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.1838285714285714,0,open
confidant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.8969142857142858,9,1,confidant,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,1.7938285714285715,0,open
poetic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.8553428571428572,6,1,poetic,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,6,3,open,False,False,True,1.0,1.7106857142857144,0,open
downsides,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.7363999999999999,9,1,downsides,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.7777777777777778,1.4727999999999999,0,open
cheaters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.5879,8,1,cheaters,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,8,3,open,False,False,True,0.875,-1.1758,0,open
household,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2972857142857142,9,1,household,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,9,4,open,False,False,True,0.7777777777777778,0.5945714285714284,0,open
dignity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6223000000000001,7,1,dignity,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,1.2446000000000002,0,open
iranian,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.4560285714285714,7,1,iranian,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,7,4,open,False,False,True,0.5714285714285714,0.9120571428571428,0,open
trend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.7723857142857143,5,1,trend,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,5,1,open,False,False,True,1.0,1.5447714285714287,0,open
oil,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.3446714285714286,3,1,oil,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,3,2,open,True,False,True,1.0,0.6893428571428571,0,open
dementia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.1798,8,1,dementia,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,8,4,open,False,False,True,0.875,-0.3596,0,open
approaching,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.5536285714285715,11,1,approaching,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,11,4,open,False,False,True,0.8181818181818182,1.107257142857143,0,open
releasing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.1541714285714286,9,1,releasing,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,9,4,open,False,False,True,0.8888888888888888,-0.3083428571428572,0,open
taxes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6339285714285714,5,1,taxes,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,1.2678571428571428,0,open
embedded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.1809571428571428,8,1,embedded,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,8,3,open,False,False,True,0.5,-0.3619142857142856,0,open
grading,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0882428571428571,7,1,grading,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,0.1764857142857142,0,open
massively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2100857142857143,9,1,massively,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,3,open,False,False,True,0.8888888888888888,0.4201714285714286,0,open
carrier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.1025714285714285,7,1,carrier,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,3,open,False,False,True,0.7142857142857143,0.205142857142857,0,open
audit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.6849999999999999,5,1,audit,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,5,3,open,False,False,True,1.0,-1.3699999999999999,0,open
tasking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4780857142857142,7,1,tasking,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,2,open,False,False,True,1.0,0.9561714285714285,0,open
unusual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1271,7,1,unusual,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,7,4,open,False,False,True,0.7142857142857143,0.2542,0,open
mu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.2986142857142857,2,1,mu,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,2,1,open,True,False,True,1.0,0.5972285714285714,0,open
thrown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3093571428571429,6,1,thrown,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,6,1,open,False,False,True,1.0,0.6187142857142858,0,open
allowance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0570714285714285,9,1,allowance,5.139508281216272e-06,-2.13517138886691,0.1333333333333333,2,0,9,4,open,False,False,True,0.7777777777777778,-0.114142857142857,0,open
ge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.3691285714285714,2,1,ge,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,2,1,open,True,False,True,1.0,0.7382571428571428,0,open
scholarly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6339714285714286,9,1,scholarly,5.139508281216272e-06,-2.13517138886691,0.0666666666666666,1,0,9,2,open,False,False,True,0.8888888888888888,1.2679428571428573,0,open
