word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment
hehe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6026666666666667,4,0,heme,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,0.5,1.2053333333333334
organising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5550333333333334,10,0,organizing,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,4,ambiguous,False,False,True,0.7,1.1100666666666668
vey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0995999999999999,3,1,vey,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.1991999999999998
chijon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0953333333333333,6,0,chiron,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.1906666666666666
interms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1666166666666666,7,0,interns,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.3332333333333332
osm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4956833333333333,3,1,osm,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.9913666666666666
thes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5731333333333334,4,1,thes,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.1462666666666668
guy's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4215833333333333,5,0,guys,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,1,ambiguous,False,True,False,1.0,0.8431666666666666
discern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7540666666666668,7,0,discerp,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,2,ambiguous,False,False,True,1.0,1.5081333333333335
learnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6105666666666667,9,1,learnings,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,1.2211333333333334
promts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2214499999999999,6,0,proms,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,1,ambiguous,False,False,True,1.0,0.4428999999999998
litterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.8861166666666666,8,0,littery,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,0.75,1.772233333333333
bcuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.32685,4,0,buz,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.6537
thak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1933833333333333,4,0,thaa,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.3867666666666666
ramu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,-0.0861333333333332,4,0,ram,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1722666666666664
wonderfull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5372166666666667,10,0,wonderful,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,3,ambiguous,False,False,True,0.9,1.0744333333333334
responce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4287,8,0,response,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.875,0.8574
pushback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.6087166666666666,8,0,push back,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,1.0,1.2174333333333331
grock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0047833333333333,5,0,rock,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,1,ambiguous,False,False,True,1.0,-0.0095666666666666
jeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4917500000000001,5,1,jeans,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.9835000000000002
bgmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.6326833333333334,4,1,bgmi,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.2653666666666668
fullest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7247333333333335,7,1,fullest,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,2,ambiguous,False,False,True,0.8571428571428571,1.449466666666667
krti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4936333333333333,4,0,urti,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.9872666666666666
insted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0185666666666666,6,0,instep,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.0371333333333332
copywriting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7255333333333334,11,1,copywriting,4.405292812471091e-06,0.5496051325127768,0.0,0,0,11,3,ambiguous,False,False,True,0.9090909090909091,1.4510666666666667
expire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.2396666666666667,6,0,expiry,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.4793333333333334
relied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3712833333333333,6,0,retied,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.7425666666666666
chating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1792166666666667,7,0,hating,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.3584333333333334
fulfilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4281333333333333,10,1,fulfilling,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,3,ambiguous,False,False,True,0.6,0.8562666666666666
padta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.1758166666666666,5,0,pasta,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,-0.3516333333333332
khub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.5419833333333334,4,0,hub,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.0839666666666667
reopening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.3171166666666667,9,0,reopenning,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,-0.6342333333333334
sabka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,-0.0434166666666666,5,0,saka,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,-0.0868333333333332
tumne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.2283666666666667,5,0,tune,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.4567333333333334
veryyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.67895,6,1,veryyy,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,1,ambiguous,False,False,True,0.6666666666666666,1.3579
insta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6256833333333334,5,0,instal,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.2513666666666667
bta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.2374333333333333,3,1,bta,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.4748666666666666
galt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,4,0,alt,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.0
childrens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1354333333333333,9,1,childrens,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,2,ambiguous,False,False,True,1.0,0.2708666666666666
yiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.4185333333333332,3,1,yiu,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.8370666666666664
genai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.58995,5,0,genii,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,3,ambiguous,False,False,True,1.0,1.1799
pixar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.3313,5,0,pilar,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.6626
dekhna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2684333333333333,6,1,dekhna,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.5368666666666666
spellings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0516166666666666,9,1,spellings,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,2,ambiguous,False,False,True,0.7777777777777778,-0.1032333333333332
broo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1153166666666666,4,0,roo,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.2306333333333332
ei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0838333333333333,2,0,ei,4.405292812471091e-06,0.5496051325127768,0.0,0,0,2,2,ambiguous,True,False,True,1.0,0.1676666666666666
translations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8421166666666667,12,1,translations,4.405292812471091e-06,0.5496051325127768,0.0,0,0,12,4,ambiguous,False,False,True,0.6666666666666666,1.6842333333333335
notify,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.18105,6,0,notif,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.3621
samjha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5387166666666666,6,1,samjha,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,1.0774333333333332
canva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,-0.5718166666666668,5,0,cava,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,-1.1436333333333335
its',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8346833333333333,4,0,its,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,True,False,1.0,1.6693666666666667
dissappear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,-0.0449833333333333,10,0,disappear,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,4,ambiguous,False,False,True,0.7,-0.0899666666666666
karega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2925333333333333,6,0,karela,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.5850666666666666
implications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.1093666666666666,12,1,implications,4.405292812471091e-06,0.5496051325127768,0.0,0,0,12,5,ambiguous,False,False,True,0.8333333333333334,0.2187333333333332
doctor's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2107999999999999,8,0,doctors,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,True,False,0.875,0.4215999999999998
mee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6788166666666666,3,1,mee,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,1.3576333333333332
rephrase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.01995,8,1,rephrase,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.75,0.0399
ekadam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2078666666666666,6,1,ekadam,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,0.4157333333333332
behaviors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3566666666666667,9,1,behaviors,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,4,ambiguous,False,False,True,1.0,0.7133333333333334
ours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.6642166666666666,4,1,ours,4.405292812471091e-06,0.5496051325127768,0.0666666666666666,0,1,4,2,ambiguous,True,False,True,1.0,1.3284333333333331
dusre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3226,5,0,duse,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.6452
sudhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1799499999999999,6,1,sudhar,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.3598999999999998
puchta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2250333333333333,6,1,puchta,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.4500666666666666
roj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.1675999999999999,3,1,roj,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.3351999999999998
dum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3055666666666667,3,1,dum,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.6111333333333334
hinglish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0801166666666667,8,0,english,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.1602333333333334
ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.8129999999999998,2,0,ca,4.405292812471091e-06,0.5496051325127768,0.0,0,0,2,1,ambiguous,True,False,True,1.0,1.6259999999999997
aaye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4849833333333334,4,0,aye,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,3,ambiguous,True,False,True,0.75,0.9699666666666668
cheez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.4270833333333333,5,0,cheer,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.8541666666666666
friend's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5742833333333333,8,0,friends,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,True,False,1.0,1.1485666666666665
jayega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.5390333333333334,6,1,jayega,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.8333333333333334,1.0780666666666667
jaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.1561499999999999,4,0,jain,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.3122999999999998
totaly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0105666666666666,6,0,total,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.0211333333333332
lowkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4868166666666667,6,0,low-key,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.9736333333333334
lagti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1352166666666666,5,0,lati,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.2704333333333332
jindagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.20395,7,1,jindagi,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,3,ambiguous,False,False,True,0.8571428571428571,0.4079
alll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6249,4,0,all,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,0.5,1.2498
litterally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1951833333333333,10,0,literally,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,3,ambiguous,False,False,True,0.7,0.3903666666666666
anwers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.4849166666666666,6,0,awners,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.9698333333333332
bhe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.3287666666666667,3,1,bhe,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.6575333333333334
jao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7313333333333335,3,1,jao,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,2,ambiguous,True,False,True,1.0,1.462666666666667
phle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4110166666666666,4,0,pyle,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.8220333333333332
rong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2322333333333333,4,0,ron,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.4644666666666666
cheapest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0260166666666666,8,1,cheapest,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.875,-0.0520333333333332
bolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.2542666666666666,6,0,blate,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.5085333333333332
ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0626666666666666,2,0,ac,4.405292812471091e-06,0.5496051325127768,0.0,0,0,2,1,ambiguous,True,False,True,1.0,0.1253333333333332
layak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0038833333333333,5,0,dayak,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.0077666666666666
chahti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4728166666666666,6,0,chati,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,0.8333333333333334,0.9456333333333332
enaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.37805,5,1,enaku,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,3,ambiguous,False,False,True,1.0,0.7561
romba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.1987,5,0,roma,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.3974
sundar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7768666666666667,6,0,sundae,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,2,ambiguous,False,False,True,1.0,1.5537333333333334
org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6435833333333334,3,1,org,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,1.2871666666666668
ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.1470166666666666,3,1,ker,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,-0.2940333333333332
calude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4321333333333333,6,0,calade,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,1.0,0.8642666666666666
asthetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6111166666666666,8,0,asthenic,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.875,1.2222333333333333
everthing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.23895,9,0,everting,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,0.4779
infos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.1178333333333333,5,1,infos,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,-0.2356666666666666
bataya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1001833333333333,6,0,batata,4.405292812471091e-06,0.5496051325127768,0.0,0,0,6,3,ambiguous,False,False,True,0.6666666666666666,0.2003666666666666
writting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2490166666666666,8,0,witting,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,0.75,0.4980333333333332
hisab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0908666666666666,5,0,higab,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.1817333333333332
taraf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.3593833333333333,5,0,tara,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,0.8,0.7187666666666666
guesswork,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.6661333333333334,9,0,glasswork,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,1.3322666666666667
thia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.45865,4,0,thaa,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,1.0,0.9173
thing's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8264666666666667,7,0,things,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,1,ambiguous,False,True,False,1.0,1.6529333333333334
softwares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7107833333333332,9,1,softwares,4.405292812471091e-06,0.5496051325127768,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,1.4215666666666664
wast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.1617666666666666,4,0,was,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,-0.3235333333333332
tutoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.8049,8,0,tutorring,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,3,ambiguous,False,False,True,0.875,1.6098
aps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.2755666666666667,3,1,aps,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.5511333333333334
infinix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.2381166666666666,7,1,infinix,4.405292812471091e-06,0.5496051325127768,0.0,0,0,7,3,ambiguous,False,False,True,0.5714285714285714,0.4762333333333332
douts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.7383833333333333,5,0,dots,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.4767666666666666
buhat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.5571333333333334,5,0,buat,4.405292812471091e-06,0.5496051325127768,0.0,0,0,5,2,ambiguous,False,False,True,1.0,1.1142666666666667
meny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6103000000000001,4,0,men,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,1,ambiguous,True,False,True,1.0,1.2206000000000001
lagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.5595833333333333,4,0,lag,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,1.0,1.1191666666666666
hae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.5423,3,1,hae,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,2,ambiguous,True,False,True,1.0,1.0846
onedrive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.7508,8,0,on drive,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,4,ambiguous,False,False,True,0.875,1.5016
woh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0661333333333333,3,1,woh,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.1322666666666666
irl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4128666666666666,3,1,irl,4.405292812471091e-06,0.5496051325127768,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.8257333333333332
brighter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6906333333333333,8,0,righter,4.405292812471091e-06,0.5496051325127768,0.0,0,0,8,2,ambiguous,False,False,True,0.875,1.3812666666666666
recomended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.6730333333333333,10,0,recommended,4.405292812471091e-06,0.5496051325127768,0.0,0,0,10,4,ambiguous,False,False,True,0.7,1.3460666666666665
ipad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,-0.06285,4,0,pad,4.405292812471091e-06,0.5496051325127768,0.0,0,0,4,2,ambiguous,True,False,True,1.0,-0.1257
comand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.43856,6,0,command,3.671077343725909e-06,0.5343829898349378,0.0,0,0,6,2,ambiguous,False,False,True,1.0,0.87712
ons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.43186,3,1,ons,3.671077343725909e-06,0.5343829898349378,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.86372
opted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.33718,5,0,optez,3.671077343725909e-06,0.5343829898349378,0.0,0,0,5,2,ambiguous,False,False,True,1.0,0.67436
registering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.16998,11,0,registerring,3.671077343725909e-06,0.5343829898349378,0.0,0,0,11,4,ambiguous,False,False,True,0.6363636363636364,-0.33996
