word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,open_count,closed_count,word_length,vowel_count,class_type,is_short,has_apostrophe,is_alpha,unique_char_ratio,weighted_sentiment,actual,predicted,actual_label,predicted_label,prob_closed,prob_open,prob_ambiguous,final_prediction,certainty,final_actual
summarizes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.4998545454545455,10,1,summarizes,8.076370156197e-06,0.5934578873666095,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,0.999709090909091,open,open,open,open,0.005407208210135878,0.6000432719578314,0.39454951983203124,open,0.6000432719578314,open
related,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,213,201,0.3200173708920186,7,1,related,0.0001563878948427,0.7166969119285863,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.6400347417840372,open,closed,open,closed,0.6000661137816359,0.2661754730845218,0.13375841313384343,closed,0.6000661137816359,open
downs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.62246,5,1,downs,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.24492,open,ambiguous,open,ambiguous,0.004863736179223014,0.3950359275583322,0.6001003362624461,open,0.6001003362624461,open
find,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,892,853,0.4515521300448428,4,1,find,0.0006549201981207,0.7496529189771505,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,0.9031042600896856,open,closed,open,closed,0.6001710724759431,0.2557580102409961,0.14407091728306248,closed,0.6001710724759431,open
real,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,877,827,0.4506932725199546,4,1,real,0.0006439069660895,0.7493160490456102,0.2,3,0,4,2,open,True,False,True,1.0,0.9013865450399092,open,closed,open,closed,0.6001710724759431,0.2557580102409961,0.14407091728306248,closed,0.6001710724759431,open
mods,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.7098571428571429,4,1,mods,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,4,1,open,True,False,True,1.0,1.4197142857142857,open,ambiguous,open,ambiguous,0.007635494320276166,0.39217295280404113,0.6001915528756839,open,0.6001915528756839,open
aggressively,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,10,-0.2987499999999999,12,1,aggressively,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,12,4,open,False,False,True,0.75,-0.5974999999999998,open,open,open,open,0.005330677141537169,0.600286525685322,0.39438279717313934,open,0.600286525685322,open
articulate,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.6522687500000001,10,1,articulate,1.1747447499922908e-05,0.6161216046825284,0.2,3,0,10,5,open,False,False,True,0.8,1.3045375000000001,open,open,open,open,0.0048954115470771125,0.6003495244372611,0.39475506401566096,open,0.6003495244372611,open
only,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2608,2419,0.2472750383435581,4,1,only,0.0019148339424874,0.7689991994540878,0.2666666666666666,3,1,4,1,open,True,False,True,1.0,0.4945500766871162,open,closed,open,closed,0.6007067164507482,0.2381210143966891,0.16117226915256377,closed,0.6007067164507482,open
jai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0.5970944444444445,3,1,jai,1.321587843741327e-05,0.6226511014835566,0.0,0,0,3,2,ambiguous,True,False,True,1.0,1.194188888888889,ambiguous,ambiguous,ambiguous,ambiguous,0.0125335889488367,0.386728388607128,0.6007380224440361,open,0.6007380224440361,open
funds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.5532199999999999,5,1,funds,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,5,1,open,False,False,True,1.0,1.1064399999999999,open,ambiguous,open,ambiguous,0.0037590242312718083,0.3954602659313345,0.6007807098373951,open,0.6007807098373951,open
frank,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.55392,5,1,frank,3.671077343725909e-06,0.5343829898349378,0.2,3,0,5,1,open,False,False,True,1.0,1.10784,open,ambiguous,open,ambiguous,0.0037590242312718083,0.3954602659313345,0.6007807098373951,open,0.6007807098373951,open
updating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,59,0.2213327868852458,8,1,updating,4.4787143593456085e-05,0.6773791226501839,0.1333333333333333,2,0,8,3,open,False,False,True,1.0,0.4426655737704916,open,open,open,open,0.035053319972965895,0.6008883726636085,0.36405830736342465,open,0.6008883726636085,open
leg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.61886,3,1,leg,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,3,1,open,True,False,True,1.0,1.23772,open,ambiguous,open,ambiguous,0.005963691701488066,0.39303515808264117,0.601001150215871,open,0.601001150215871,open
considered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,47,0.230104081632653,10,1,considered,3.5976557968513904e-05,0.6690125598689335,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,0.460208163265306,open,open,open,open,0.020853335038115817,0.6010055564896273,0.37814110847225585,open,0.6010055564896273,open
clearing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,0.1593828124999999,8,1,clearing,4.698978999969163e-05,0.6791432659055908,0.1333333333333333,2,0,8,3,open,False,False,True,1.0,0.3187656249999998,open,open,open,open,0.03504678316817411,0.6011427689016813,0.3638104479301437,open,0.6011427689016813,open
polished,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.5636521739130437,8,1,polished,1.688695578113918e-05,0.6354268000766977,0.1333333333333333,2,0,8,3,open,False,False,True,1.0,1.1273043478260873,open,open,open,open,0.010923292107228134,0.6011507604332018,0.3879259474595685,open,0.6011507604332018,open
generative,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0.4520725,10,1,generative,2.9368618749807268e-05,0.6607625402758197,0.0666666666666666,1,0,10,5,open,False,False,True,0.8,0.904145,open,open,open,open,0.034198977748145364,0.601180248773384,0.3646207734784692,open,0.601180248773384,open
letter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,54,0.4106523809523809,6,1,letter,4.625557453094645e-05,0.6785672301966525,0.1333333333333333,2,0,6,2,open,False,False,True,0.6666666666666666,0.8213047619047618,open,open,open,open,0.04183004911080147,0.6012671800029856,0.3569027708862123,open,0.6012671800029856,open
story's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8284800000000001,7,1,story's,3.671077343725909e-06,0.5343829898349378,0.0,0,0,7,1,ambiguous,False,True,False,0.8571428571428571,1.6569600000000002,ambiguous,open,ambiguous,open,0.005994479283571441,0.6013290795511018,0.3926764411653262,open,0.6013290795511018,open
platforms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,134,0.4977762589928055,9,1,platforms,0.0001020559501555,0.7046630755634303,0.0666666666666666,1,0,9,2,open,False,False,True,1.0,0.995552517985611,open,open,open,open,0.07900533136656464,0.601609817389615,0.31938485124382116,open,0.601609817389615,open
tall,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6927857142857142,4,1,tall,5.139508281216272e-06,0.5617012295157272,0.1333333333333333,2,0,4,1,open,True,False,True,0.75,1.3855714285714285,open,ambiguous,open,ambiguous,0.007635494320276166,0.3905571779517518,0.6018073277279733,open,0.6018073277279733,open
companions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.72699,10,1,companions,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,1.45398,open,open,open,open,0.004704346363895494,0.6018531626816717,0.3934424909544323,open,0.6018531626816717,open
baare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.58836,5,0,bare,3.671077343725909e-06,0.5343829898349378,0.0,0,0,5,3,ambiguous,False,False,True,0.8,1.17672,ambiguous,ambiguous,ambiguous,ambiguous,0.004236900018478308,0.39380183449833084,0.6019612654831922,open,0.6019612654831922,open
congratulations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.6521590909090909,15,1,congratulations,1.6152740312394e-05,0.6331875282688906,0.0666666666666666,1,0,15,6,open,False,False,True,0.7333333333333333,1.3043181818181817,open,open,open,open,0.004729630220297777,0.6020088745942983,0.3932614951854034,open,0.6020088745942983,open
tablet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,0.0144757142857142,6,1,tablet,5.139508281216272e-05,0.6823727633956729,0.0666666666666666,1,0,6,2,open,False,False,True,0.8333333333333334,0.0289514285714284,open,open,open,open,0.01272111674182557,0.6020130085932799,0.385265874664895,open,0.6020130085932799,open
versatility,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.56135,11,1,versatility,7.342154687451817e-06,0.5871908758202614,0.0666666666666666,1,0,11,4,open,False,False,True,0.8181818181818182,1.1227,open,open,open,open,0.005585126876161869,0.6020320286955592,0.3923828444282776,open,0.6020320286955592,open
encyclopedia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.6497799999999999,12,1,encyclopedia,1.1013232031177723e-05,0.6124288945957818,0.0666666666666666,1,0,12,5,open,False,False,True,0.8333333333333334,1.2995599999999998,open,open,open,open,0.00438614445957717,0.6022369013664594,0.39337695417396273,open,0.6022369013664594,open
investment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.7340666666666666,10,1,investment,8.810585624942181e-06,0.5989937658314455,0.0666666666666666,1,0,10,3,open,False,False,True,0.7,1.4681333333333333,open,open,open,open,0.004704346363895494,0.602269287396257,0.3930263662398472,open,0.602269287396257,open
appears,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,0.1200833333333333,7,1,appears,5.726880656212417e-05,0.6861665279438015,0.0666666666666666,1,0,7,3,open,False,False,True,0.7142857142857143,0.2401666666666666,open,open,open,open,0.04001581447993962,0.6022989642602199,0.35768522125984015,open,0.6022989642602199,open
ne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,43,0.2279627450980392,2,1,ne,3.744498890600427e-05,0.6705807189178685,0.0666666666666666,0,1,2,1,closed,True,False,True,1.0,0.4559254901960784,closed,ambiguous,closed,ambiguous,0.14275283854368362,0.2549419259826681,0.602305235473649,open,0.602305235473649,closed
limited,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,462,428,0.1353790043290042,7,1,limited,0.0003392075465602,0.7357324375711353,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,0.2707580086580084,open,closed,open,closed,0.6023675017929364,0.2518378333906786,0.14579466481638614,closed,0.6023675017929364,open
microslop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,-0.1432777777777777,9,0,microblog,1.321587843741327e-05,0.6226511014835566,0.0,0,0,9,3,ambiguous,False,False,True,0.8888888888888888,-0.2865555555555554,ambiguous,open,ambiguous,open,0.005486473056078323,0.6023995281178085,0.39211399882611137,open,0.6023995281178085,open
suggested,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,51,0.3334769230769231,9,1,suggested,3.8179204374749446e-05,0.6713352524602902,0.1333333333333333,2,0,9,3,open,False,False,True,0.6666666666666666,0.6669538461538462,open,open,open,open,0.024537466721328876,0.6024618480615933,0.3730006852170766,open,0.6024618480615933,open
translation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,0.2973260000000001,11,1,translation,3.671077343725908e-05,0.6698067935179771,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,0.5946520000000002,open,open,open,open,0.03936637737648311,0.6024977972788892,0.3581358253446265,open,0.6024977972788892,open
oru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0.4177000000000001,3,1,oru,8.810585624942181e-06,0.5989937658314455,0.0,0,0,3,2,ambiguous,True,False,True,1.0,0.8354000000000003,ambiguous,ambiguous,ambiguous,ambiguous,0.08631829522054733,0.31106560024423935,0.6026161045352135,open,0.6026161045352135,open
information,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,2199,0.3465074178027262,11,1,information,0.0018311333790504,0.7682626181022524,0.0666666666666666,1,0,11,5,open,False,False,True,0.7272727272727273,0.6930148356054524,open,closed,open,closed,0.6026613545238859,0.2802177423631073,0.11712090311300694,closed,0.6026613545238859,open
massive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0.0798177419354838,7,1,massive,4.5521359062201264e-05,0.6779793320451609,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.1596354838709676,open,open,open,open,0.042755554339442114,0.6026982355865087,0.35454621007404874,open,0.6026982355865087,open
program,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,222,0.3619597510373442,7,1,program,0.0001769459279675,0.7199577768196382,0.1333333333333333,2,0,7,2,open,False,False,True,0.8571428571428571,0.7239195020746884,open,closed,open,closed,0.6028640031542969,0.27168387482403716,0.12545212202166675,closed,0.6028640031542969,open
apparently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,39,-0.0849384615384615,10,1,apparently,2.863440328106209e-05,0.6596972838889588,0.0666666666666666,1,0,10,3,open,False,False,True,0.8,-0.169876923076923,open,open,open,open,0.006597300799486753,0.6029048117695581,0.3904978874309543,open,0.6029048117695581,open
affordable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.6405238095238095,10,1,affordable,1.5418524843648817e-05,0.6308081703830098,0.0666666666666666,1,0,10,4,open,False,False,True,0.8,1.281047619047619,open,open,open,open,0.005618371876354824,0.6029950943980059,0.39138653372563803,open,0.6029950943980059,open
madad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0.26571,5,0,adad,1.4684309374903634e-05,0.6282723810177272,0.0,0,0,5,2,ambiguous,False,False,True,0.6,0.53142,ambiguous,ambiguous,ambiguous,ambiguous,0.0407592534322747,0.3561601205974532,0.6030806259702722,open,0.6030806259702722,open
implemented,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.5264888888888889,11,1,implemented,1.321587843741327e-05,0.6226511014835566,0.1333333333333333,2,0,11,4,open,False,False,True,0.7272727272727273,1.0529777777777778,open,open,open,open,0.005585126876161869,0.6031576276710054,0.3912572454528312,open,0.6031576276710054,open
example,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,199,0.3358191176470587,7,1,example,0.000149779955624,0.7155347975253222,0.0666666666666666,1,0,7,3,open,False,False,True,0.8571428571428571,0.6716382352941174,open,closed,open,closed,0.6035083443157869,0.2657680847816697,0.13072357090254444,closed,0.6035083443157869,open
sentences,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53,0.2704719298245614,9,1,sentences,4.185028171847536e-05,0.6748452867147411,0.1333333333333333,2,0,9,3,open,False,False,True,0.5555555555555556,0.5409438596491228,open,open,open,open,0.021134217602172115,0.6035212238344433,0.37534455856338333,open,0.6035212238344433,open
faces,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0.0233433333333333,5,1,faces,2.202646406235545e-05,0.648150460701653,0.1333333333333333,2,0,5,2,open,False,False,True,1.0,0.0466866666666666,open,ambiguous,open,ambiguous,0.010938825742658797,0.3854985541284336,0.6035626201289092,open,0.6035626201289092,open
bad,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1442,1280,-0.3571775312066584,3,1,bad,0.0010587387059305,0.7587679761441837,0.2,3,0,3,1,open,True,False,True,1.0,-0.7143550624133168,open,closed,open,closed,0.6037302122255105,0.2218751221473177,0.17439466562717212,closed,0.6037302122255105,open
icon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,49,0.2159851851851852,4,1,icon,3.964763531223981e-05,0.6727895226904915,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,0.4319703703703704,open,ambiguous,open,ambiguous,0.021502229163403698,0.37469853875750037,0.6037992320790966,open,0.6037992320790966,open
backgrounds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5684636363636364,11,1,backgrounds,8.076370156197e-06,0.5934578873666095,0.1333333333333333,2,0,11,3,open,False,False,True,1.0,1.1369272727272728,open,open,open,open,0.005585126876161869,0.6039689535852409,0.3904459195385957,open,0.6039689535852409,open
isse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,51,0.1856603773584905,4,0,sise,3.891341984349463e-05,0.672071252218482,0.0,0,0,4,2,ambiguous,True,False,True,0.75,0.371320754716981,ambiguous,ambiguous,ambiguous,ambiguous,0.02293024872071876,0.3728726145755412,0.6041971367037406,open,0.6041971367037406,open
helpful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2703,2586,0.7112720310765835,7,1,helpful,0.0019845844120182,0.7695849421315105,0.0666666666666666,1,0,7,2,open,False,False,True,0.8571428571428571,1.422544062153167,open,open,open,open,0.26594166166673,0.604329479242578,0.12972885909069276,open,0.604329479242578,open
isnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,0.1273407407407407,4,1,isn't,3.964763531223981e-05,0.6727895226904915,0.0,0,0,4,1,ambiguous,True,False,True,1.0,0.2546814814814814,ambiguous,ambiguous,ambiguous,ambiguous,0.014875083540120822,0.38076021398323134,0.6043647024766488,open,0.6043647024766488,open
bias,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52,51,0.2435576923076923,4,1,bias,3.8179204374749446e-05,0.6713352524602902,0.2666666666666666,4,0,4,2,open,True,False,True,1.0,0.4871153846153846,open,ambiguous,open,ambiguous,0.02107988872458386,0.3742421315330128,0.6046779797424039,open,0.6046779797424039,open
functionality,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,87,0.2374902173913045,13,1,functionality,6.754782312455672e-05,0.6917418571940166,0.0666666666666666,1,0,13,5,open,False,False,True,0.7692307692307693,0.474980434782609,open,open,open,open,0.07379827162930166,0.604696187533632,0.32150554083706645,open,0.604696187533632,open
reading,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,231,0.3137142276422763,7,1,reading,0.0001806170053113,0.7204910194981685,0.1333333333333333,2,0,7,3,open,False,False,True,1.0,0.6274284552845526,open,closed,open,closed,0.6048814802169571,0.26842506764093155,0.12669345214211242,closed,0.6048814802169571,open
requires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.1798395061728395,8,0,required,5.947145296835972e-05,0.6874632625419423,0.0,0,0,8,4,ambiguous,False,False,True,0.75,0.359679012345679,ambiguous,open,ambiguous,open,0.038712430951689254,0.6053496991382296,0.3559378699100804,open,0.6053496991382296,open
overwhelming,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.6345466666666667,12,1,overwhelming,1.1013232031177723e-05,0.6124288945957818,0.1333333333333333,2,0,12,4,open,False,False,True,0.9166666666666666,1.2690933333333334,open,open,open,open,0.004950646188543727,0.6055118097152277,0.3895375440962275,open,0.6055118097152277,open
buh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.4648777777777778,3,1,buh,6.607939218706635e-06,0.5800052903735844,0.0,0,0,3,1,ambiguous,True,False,True,1.0,0.9297555555555556,ambiguous,ambiguous,ambiguous,ambiguous,0.06610825299417741,0.32834776182949565,0.6055439851763271,open,0.6055439851763271,open
multitasking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.53544,12,1,multitasking,1.835538671862954e-05,0.6395392040666789,0.0,0,0,12,4,ambiguous,False,False,True,0.8333333333333334,1.07088,ambiguous,open,ambiguous,open,0.005676955370992563,0.6056721873481156,0.3886508572808904,open,0.6056721873481156,open
decisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0.4939722222222222,9,1,decisions,3.964763531223981e-05,0.6727895226904915,0.0,0,0,9,4,ambiguous,False,False,True,0.7777777777777778,0.9879444444444444,ambiguous,open,ambiguous,open,0.0383482450009087,0.6057466479246644,0.35590510707442635,open,0.6057466479246644,open
eid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0.5935846153846153,3,1,eid,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,3,2,open,True,False,True,1.0,1.1871692307692305,open,ambiguous,open,ambiguous,0.005530783022760038,0.38864474191986265,0.6058244750573778,open,0.6058244750573778,open
having,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,826,804,0.4512368038740917,6,1,having,0.0006064619771835,0.7481172630020747,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.9024736077481834,open,closed,open,closed,0.6063877146176847,0.275534236409327,0.1180780489729897,closed,0.6063877146176847,open
nova,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.5641857142857143,4,1,nova,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,4,2,open,True,False,True,1.0,1.1283714285714286,open,ambiguous,open,ambiguous,0.0062965328104446355,0.3872543921355753,0.6064490750539813,open,0.6064490750539813,open
combination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.5589266666666667,11,1,combination,1.1013232031177723e-05,0.6124288945957818,0.0666666666666666,1,0,11,5,open,False,False,True,0.7272727272727273,1.1178533333333334,open,open,open,open,0.005585126876161869,0.6064769643567434,0.3879379087670932,open,0.6064769643567434,open
fault,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0.0283277777777777,5,1,fault,2.643175687482654e-05,0.6562743313773061,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.0566555555555554,open,ambiguous,open,ambiguous,0.010938825742658797,0.38226501844871597,0.6067961558086268,open,0.6067961558086268,open
service,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481,441,0.125466112266112,7,1,service,0.0003531576404664,0.7366390355634305,0.1333333333333333,2,0,7,3,open,False,False,True,0.8571428571428571,0.250932224532224,open,closed,open,closed,0.6068583739072807,0.2508407704538121,0.1423008556389084,closed,0.6068583739072807,open
astonishing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.5002153846153846,11,1,astonishing,9.54480109368736e-06,0.6039359308784116,0.0666666666666666,1,0,11,4,open,False,False,True,0.7272727272727273,1.0004307692307692,open,open,open,open,0.005407208210135878,0.6068700157045068,0.38772277608535555,open,0.6068700157045068,open
transparent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,46,0.447036170212766,11,1,transparent,3.450812703102354e-05,0.6673591784382801,0.0666666666666666,1,0,11,3,open,False,False,True,0.6363636363636364,0.894072340425532,open,open,open,open,0.03332292370412041,0.6069596725837673,0.35971740371211086,open,0.6069596725837673,open
jee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.5956699999999999,3,1,jee,7.342154687451817e-06,0.5871908758202614,0.0,0,0,3,2,ambiguous,True,False,True,0.6666666666666666,1.1913399999999998,ambiguous,ambiguous,ambiguous,ambiguous,0.005963691701488066,0.38678424424101654,0.6072520640574958,open,0.6072520640574958,open
suggesting,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.5123695652173913,10,1,suggesting,1.688695578113918e-05,0.6354268000766977,0.0666666666666666,1,0,10,3,open,False,False,True,0.7,1.0247391304347826,open,open,open,open,0.006186222458492503,0.6073480796210868,0.3864656979204191,open,0.6073480796210868,open
sikh,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-0.34628,4,1,sikh,3.671077343725909e-06,0.5343829898349378,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,-0.69256,open,ambiguous,open,ambiguous,0.0018462380712796012,0.39069165518067495,0.6074621067480463,open,0.6074621067480463,open
towards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,0.4506482142857142,7,1,towards,4.111606624973017e-05,0.6741758511411072,0.0,0,0,7,2,ambiguous,False,False,True,1.0,0.9012964285714284,ambiguous,open,ambiguous,open,0.038449462129281485,0.6076451525193064,0.35390538535141114,open,0.6076451525193064,open
anybody,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,26,0.5469307692307693,7,1,anybody,1.9089602187374723e-05,0.6414349232056878,0.0666666666666666,0,1,7,2,ambiguous,False,False,True,0.8571428571428571,1.0938615384615387,ambiguous,open,ambiguous,open,0.00937887225557898,0.6077314846550077,0.3828896430894119,open,0.6077314846550077,open
saving,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,76,0.469953246753247,6,1,saving,5.6534591093378994e-05,0.6857200900157318,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,0.939906493506494,open,open,open,open,0.0341063662847941,0.6079917151231814,0.3579019185920246,open,0.6079917151231814,open
astounding,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.820542857142857,10,1,astounding,5.139508281216272e-06,0.5617012295157272,0.0666666666666666,1,0,10,4,open,False,False,True,0.9,1.641085714285714,open,open,open,open,0.0028742148850288566,0.6080447342669105,0.3890810508480594,open,0.6080447342669105,open
family,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,132,0.6562828947368423,6,1,family,0.0001116007512492,0.7072881865044828,0.0666666666666666,1,0,6,2,open,False,False,True,1.0,1.3125657894736846,open,open,open,open,0.08459538580883287,0.6081225452771448,0.3072820689140231,open,0.6081225452771448,open
bounce,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.6321612903225807,6,1,bounce,2.2760679531100632e-05,0.6496462468470389,0.1333333333333333,2,0,6,3,open,False,False,True,1.0,1.2643225806451615,open,open,open,open,0.014410277133435416,0.6082509033425925,0.37733881952397197,open,0.6082509033425925,open
helpfulness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.795275,11,1,helpfulness,5.873723749961453e-06,0.571637330557974,0.0666666666666666,1,0,11,3,open,False,False,True,0.7272727272727273,1.59055,open,open,open,open,0.0033096175146183834,0.6082729788631743,0.38841740362220645,open,0.6082729788631743,open
suck,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,-0.0987885714285714,4,1,suck,2.569754140608136e-05,0.6550492863214452,0.1333333333333333,2,0,4,1,open,True,False,True,1.0,-0.1975771428571428,open,ambiguous,open,ambiguous,0.009193012389716563,0.38250583044632486,0.6083011571639596,open,0.6083011571639596,open
locked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79,75,-0.0394949367088607,6,1,locked,5.800302203086936e-05,0.6866057309469275,0.1333333333333333,2,0,6,2,open,False,False,True,1.0,-0.0789898734177214,open,open,open,open,0.019551233537265327,0.6083352197833325,0.3721135466794026,open,0.6083352197833325,open
prove,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0596612903225806,5,1,prove,2.2760679531100632e-05,0.6496462468470389,0.0666666666666666,1,0,5,2,open,False,False,True,1.0,0.1193225806451612,open,ambiguous,open,ambiguous,0.010938825742658797,0.3806061849161688,0.6084549893411739,open,0.6084549893411739,open
regrets,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.8401799999999999,7,1,regrets,3.671077343725909e-06,0.5343829898349378,0.0666666666666666,1,0,7,2,open,False,False,True,0.7142857142857143,1.6803599999999999,open,open,open,open,0.005994479283571441,0.6085116775691807,0.3854938431472475,open,0.6085116775691807,open
yea,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,11,0.4252545454545454,3,1,yea,8.076370156197e-06,0.5934578873666095,0.2,2,1,3,2,closed,True,False,True,1.0,0.8505090909090908,closed,ambiguous,closed,ambiguous,0.08126638799445399,0.3100686374434055,0.6086649745621405,open,0.6086649745621405,closed
