word,pos,source_base
caverned,verb,cavern
caverning,verb,cavern
caverns,verb,cavern
caves,verb,cave
cavil,verb,cavil
cavilled,verb,cavil
cavilling,verb,cavil
cavils,verb,cavil
caving,verb,cave
caw,verb,caw
cawed,verb,caw
cawing,verb,caw
caws,verb,caw
celebrate,verb,celebrate
celebrated,verb,celebrate
celebrates,verb,celebrate
celebrating,verb,celebrate
cell phone,verb,cell phone
cement,verb,cement
cemented,verb,cement
cementing,verb,cement
cements,verb,cement
cense,verb,cense
censed,verb,cense
censes,verb,cense
censing,verb,cense
censor,verb,censor
censorred,verb,censor
censorring,verb,censor
censors,verb,censor
census,verb,census
censuses,verb,census
censussed,verb,census
censussing,verb,census
center,verb,center
center on,verb,center on
center punch,verb,center punch
centerred,verb,center
centerring,verb,center
centers,verb,center
centralize,verb,centralize
centralized,verb,centralize
centralizes,verb,centralize
centralizing,verb,centralize
centrifuge,verb,centrifuge
centrifuged,verb,centrifuge
centrifuges,verb,centrifuge
centrifuging,verb,centrifuge
cere,verb,cere
cered,verb,cere
ceres,verb,cere
cering,verb,cere
certificate,verb,certificate
certificated,verb,certificate
certificates,verb,certificate
certificating,verb,certificate
certified,verb,certify
certifies,verb,certify
certify,verb,certify
certifying,verb,certify
cha-cha,verb,cha-cha
chafe,verb,chafe
chafed,verb,chafe
chafes,verb,chafe
chafing,verb,chafe
chain,verb,chain
chain up,verb,chain up
chain-smoke,verb,chain-smoke
chained,verb,chain
chaining,verb,chain
chains,verb,chain
chair,verb,chair
chaired,verb,chair
chairing,verb,chair
chairs,verb,chair
chalk,verb,chalk
chalk up,verb,chalk up
chalked,verb,chalk
chalking,verb,chalk
chalks,verb,chalk
challenge,verb,challenge
challenged,verb,challenge
challenges,verb,challenge
challenging,verb,challenge
chamber,verb,chamber
chamberred,verb,chamber
chamberring,verb,chamber
chambers,verb,chamber
champ,verb,champ
champed,verb,champ
champing,verb,champ
champion,verb,champion
championed,verb,champion
championing,verb,champion
champions,verb,champion
champs,verb,champ
chance,verb,chance
chanced,verb,chance
chances,verb,chance
chancing,verb,chance
chandelle,verb,chandelle
chandelled,verb,chandelle
chandelles,verb,chandelle
chandelling,verb,chandelle
change,verb,change
change by reversal,verb,change by reversal
change hands,verb,change hands
change integrity,verb,change integrity
change intensity,verb,change intensity
change magnitude,verb,change magnitude
change posture,verb,change posture
change shape,verb,change shape
change state,verb,change state
change surface,verb,change surface
change taste,verb,change taste
changed,verb,change
changes,verb,change
changing,verb,change
channel,verb,channel
channelize,verb,channelize
channelized,verb,channelize
channelizes,verb,channelize
channelizing,verb,channelize
channelled,verb,channel
channelling,verb,channel
channels,verb,channel
chant,verb,chant
chanted,verb,chant
chanting,verb,chant
chants,verb,chant
chap,verb,chap
chaperone,verb,chaperone
chaperoned,verb,chaperone
chaperones,verb,chaperone
chaperoning,verb,chaperone
chapped,verb,chap
chapping,verb,chap
chaps,verb,chap
char,verb,char
character,verb,character
characterize,verb,characterize
characterized,verb,characterize
characterizes,verb,characterize
characterizing,verb,characterize
characterred,verb,character
characterring,verb,character
characters,verb,character
charcoal,verb,charcoal
charcoaled,verb,charcoal
charcoaling,verb,charcoal
charcoals,verb,charcoal
charge,verb,charge
charged,verb,charge
charges,verb,charge
charging,verb,charge
chariot,verb,chariot
charioted,verb,chariot
charioting,verb,chariot
chariots,verb,chariot
charleston,verb,charleston
charlestonned,verb,charleston
charlestonning,verb,charleston
charlestons,verb,charleston
charm,verb,charm
charmed,verb,charm
charming,verb,charm
charms,verb,charm
charred,verb,char
charring,verb,char
chars,verb,char
chart,verb,chart
charted,verb,chart
charter,verb,charter
charterred,verb,charter
charterring,verb,charter
charters,verb,charter
charting,verb,chart
charts,verb,chart
chase,verb,chase
chase away,verb,chase away
chased,verb,chase
chases,verb,chase
chasing,verb,chase
chasse,verb,chasse
chassed,verb,chasse
chasses,verb,chasse
chassing,verb,chasse
chasten,verb,chasten
chastenned,verb,chasten
chastenning,verb,chasten
chastens,verb,chasten
chastise,verb,chastise
chastised,verb,chastise
chastises,verb,chastise
chastising,verb,chastise
chat up,verb,chat up
chatter,verb,chatter
chatterred,verb,chatter
chatterring,verb,chatter
chatters,verb,chatter
chaw,verb,chaw
chawed,verb,chaw
chawing,verb,chaw
chaws,verb,chaw
cheat,verb,cheat
cheat on,verb,cheat on
cheated,verb,cheat
cheating,verb,cheat
cheats,verb,cheat
check,verb,check
check in,verb,check in
check out,verb,check out
checked,verb,check
checker,verb,checker
checkerred,verb,checker
checkerring,verb,checker
checkers,verb,checker
checking,verb,check
checkmate,verb,checkmate
checkmated,verb,checkmate
checkmates,verb,checkmate
checkmating,verb,checkmate
checkrow,verb,checkrow
checkrowed,verb,checkrow
checkrowing,verb,checkrow
checkrows,verb,checkrow
checks,verb,check
cheek,verb,cheek
cheeked,verb,cheek
cheeking,verb,cheek
cheeks,verb,cheek
cheer,verb,cheer
cheered,verb,cheer
cheering,verb,cheer
cheerlead,verb,cheerlead
cheerleaded,verb,cheerlead
cheerleading,verb,cheerlead
cheerleads,verb,cheerlead
cheers,verb,cheer
cheese,verb,cheese
cheesed,verb,cheese
cheeses,verb,cheese
cheesing,verb,cheese
chelate,verb,chelate
chelated,verb,chelate
chelates,verb,chelate
chelating,verb,chelate
chemisorb,verb,chemisorb
chemisorbed,verb,chemisorb
chemisorbing,verb,chemisorb
chemisorbs,verb,chemisorb
cheque,verb,cheque
chequed,verb,cheque
cheques,verb,cheque
chequing,verb,cheque
chew,verb,chew
chew over,verb,chew over
chew the fat,verb,chew the fat
chewed,verb,chew
chewing,verb,chew
chews,verb,chew
chicken out,verb,chicken out
chicken-fight,verb,chicken-fight
child-proof,verb,child-proof
chill,verb,chill
chilled,verb,chill
chilling,verb,chill
chills,verb,chill
chime,verb,chime
chime in,verb,chime in
chimed,verb,chime
chimes,verb,chime
chiming,verb,chime
chin,verb,chin
chine,verb,chine
chined,verb,chine
chines,verb,chine
chining,verb,chine
chink,verb,chink
chinked,verb,chink
chinking,verb,chink
chinks,verb,chink
chinned,verb,chin
chinning,verb,chin
chins,verb,chin
chip,verb,chip
chip away,verb,chip away
chipped,verb,chip
chipping,verb,chip
chips,verb,chip
chirk,verb,chirk
chirked,verb,chirk
chirking,verb,chirk
chirks,verb,chirk
chiromance,verb,chiromance
chiromanced,verb,chiromance
chiromances,verb,chiromance
chiromancing,verb,chiromance
chirr,verb,chirr
chirred,verb,chirr
chirring,verb,chirr
chirrs,verb,chirr
chisel,verb,chisel
chiselled,verb,chisel
chiselling,verb,chisel
chisels,verb,chisel
chitter,verb,chitter
chitterred,verb,chitter
chitterring,verb,chitter
chitters,verb,chitter
chlorinate,verb,chlorinate
chlorinated,verb,chlorinate
chlorinates,verb,chlorinate
chlorinating,verb,chlorinate
chloroform,verb,chloroform
chloroformed,verb,chloroform
chloroforming,verb,chloroform
chloroforms,verb,chloroform
chock,verb,chock
chocked,verb,chock
chocking,verb,chock
chocks,verb,chock
choir,verb,choir
choired,verb,choir
choiring,verb,choir
choirs,verb,choir
choke,verb,choke
choke off,verb,choke off
choked,verb,choke
chokes,verb,choke
choking,verb,choke
chomp,verb,chomp
chomped,verb,chomp
chomping,verb,chomp
chomps,verb,chomp
chondrified,verb,chondrify
chondrifies,verb,chondrify
chondrify,verb,chondrify
chondrifying,verb,chondrify
choose,verb,choose
choose up,verb,choose up
choosed,verb,choose
chooses,verb,choose
choosing,verb,choose
chop,verb,chop
chop down,verb,chop down
chopped,verb,chop
chopping,verb,chop
chops,verb,chop
chord,verb,chord
chorded,verb,chord
chording,verb,chord
chords,verb,chord
choreograph,verb,choreograph
choreographed,verb,choreograph
choreographing,verb,choreograph
choreographs,verb,choreograph
chorus,verb,chorus
choruses,verb,chorus
chorussed,verb,chorus
chorussing,verb,chorus
chose,verb,chose
chosed,verb,chose
chosen,verb,chosen
chosenned,verb,chosen
chosenning,verb,chosen
chosens,verb,chosen
choses,verb,chose
chosing,verb,chose
christianize,verb,christianize
christianized,verb,christianize
christianizes,verb,christianize
christianizing,verb,christianize
chrome,verb,chrome
chromed,verb,chrome
chromes,verb,chrome
chroming,verb,chrome
chronicle,verb,chronicle
chronicled,verb,chronicle
chronicles,verb,chronicle
chronicling,verb,chronicle
chronologize,verb,chronologize
chronologized,verb,chronologize
chronologizes,verb,chronologize
chronologizing,verb,chronologize
chuck,verb,chuck
chucked,verb,chuck
chucking,verb,chuck
chuckle,verb,chuckle
chuckled,verb,chuckle
chuckles,verb,chuckle
chuckling,verb,chuckle
chucks,verb,chuck
chug,verb,chug
chugged,verb,chug
chugging,verb,chug
chugs,verb,chug
church,verb,church
churched,verb,church
churches,verb,church
churching,verb,church
churn,verb,churn
churn out,verb,churn out
churned,verb,churn
churning,verb,churn
churns,verb,churn
churr,verb,churr
churred,verb,churr
churring,verb,churr
churrs,verb,churr
chute,verb,chute
chuted,verb,chute
chutes,verb,chute
chuting,verb,chute
cicatrize,verb,cicatrize
cicatrized,verb,cicatrize
cicatrizes,verb,cicatrize
cicatrizing,verb,cicatrize
cinch,verb,cinch
cinched,verb,cinch
cinches,verb,cinch
cinching,verb,cinch
cinematize,verb,cinematize
cinematized,verb,cinematize
cinematizes,verb,cinematize
cinematizing,verb,cinematize
circle,verb,circle
circled,verb,circle
circles,verb,circle
circling,verb,circle
circuit,verb,circuit
circuited,verb,circuit
circuiting,verb,circuit
circuits,verb,circuit
circularize,verb,circularize
circularized,verb,circularize
circularizes,verb,circularize
circularizing,verb,circularize
circulate,verb,circulate
circulated,verb,circulate
circulates,verb,circulate
circulating,verb,circulate
circumambulate,verb,circumambulate
circumambulated,verb,circumambulate
circumambulates,verb,circumambulate
circumambulating,verb,circumambulate
circumcise,verb,circumcise
circumcised,verb,circumcise
circumcises,verb,circumcise
circumcising,verb,circumcise
circumfuse,verb,circumfuse
circumfused,verb,circumfuse
circumfuses,verb,circumfuse
circumfusing,verb,circumfuse
circumnavigate,verb,circumnavigate
circumnavigated,verb,circumnavigate
circumnavigates,verb,circumnavigate
circumnavigating,verb,circumnavigate
circumscribe,verb,circumscribe
circumscribed,verb,circumscribe
circumscribes,verb,circumscribe
circumscribing,verb,circumscribe
circumstantiate,verb,circumstantiate
circumstantiated,verb,circumstantiate
circumstantiates,verb,circumstantiate
circumstantiating,verb,circumstantiate
circumvallate,verb,circumvallate
circumvallated,verb,circumvallate
circumvallates,verb,circumvallate
circumvallating,verb,circumvallate
circumvolute,verb,circumvolute
circumvoluted,verb,circumvolute
circumvolutes,verb,circumvolute
circumvoluting,verb,circumvolute
citified,verb,citify
citifies,verb,citify
citify,verb,citify
citifying,verb,citify
citrate,verb,citrate
citrated,verb,citrate
citrates,verb,citrate
citrating,verb,citrate
civilize,verb,civilize
civilized,verb,civilize
civilizes,verb,civilize
civilizing,verb,civilize
claim,verb,claim
claimed,verb,claim
claiming,verb,claim
claims,verb,claim
clam,verb,clam
clamber,verb,clamber
clamberred,verb,clamber
clamberring,verb,clamber
clambers,verb,clamber
clammed,verb,clam
clamming,verb,clam
clamor,verb,clamor
clamorred,verb,clamor
clamorring,verb,clamor
clamors,verb,clamor
clamp,verb,clamp
clamp down,verb,clamp down
clamped,verb,clamp
clamping,verb,clamp
clamps,verb,clamp
clams,verb,clam
clang,verb,clang
clanged,verb,clang
clanging,verb,clang
clangor,verb,clangor
clangorred,verb,clangor
clangorring,verb,clangor
clangors,verb,clangor
clangs,verb,clang
clank,verb,clank
clanked,verb,clank
clanking,verb,clank
clanks,verb,clank
clap,verb,clap
clap up,verb,clap up
clapboard,verb,clapboard
clapboarded,verb,clapboard
clapboarding,verb,clapboard
clapboards,verb,clapboard
clapped,verb,clap
clapperclaw,verb,clapperclaw
clapperclawed,verb,clapperclaw
clapperclawing,verb,clapperclaw
clapperclaws,verb,clapperclaw
clapping,verb,clap
claps,verb,clap
claret,verb,claret
clarets,verb,claret
claretted,verb,claret
claretting,verb,claret
clarified,verb,clarify
clarifies,verb,clarify
clarify,verb,clarify
clarifying,verb,clarify
clarion,verb,clarion
clarioned,verb,clarion
clarioning,verb,clarion
clarions,verb,clarion
clash,verb,clash
clashed,verb,clash
clashes,verb,clash
clashing,verb,clash
clasp,verb,clasp
clasped,verb,clasp
clasping,verb,clasp
clasps,verb,clasp
classicize,verb,classicize
classicized,verb,classicize
classicizes,verb,classicize
classicizing,verb,classicize
classified,verb,classify
classifies,verb,classify
classify,verb,classify
classifying,verb,classify
clatter,verb,clatter
clatterred,verb,clatter
clatterring,verb,clatter
clatters,verb,clatter
claw,verb,claw
clawed,verb,claw
clawing,verb,claw
claws,verb,claw
clean,verb,clean
clean out,verb,clean out
clean up,verb,clean up
cleaned,verb,clean
cleaning,verb,clean
cleans,verb,clean
cleanse,verb,cleanse
cleansed,verb,cleanse
cleanses,verb,cleanse
cleansing,verb,cleanse
clear,verb,clear
clear off,verb,clear off
clear out,verb,clear out
clear the air,verb,clear the air
clear the throat,verb,clear the throat
clear up,verb,clear up
clear-cut,verb,clear-cut
cleared,verb,clear
clearing,verb,clear
clears,verb,clear
cleat,verb,cleat
cleated,verb,cleat
cleating,verb,cleat
cleats,verb,cleat
cleave,verb,cleave
cleaved,verb,cleave
cleaves,verb,cleave
cleaving,verb,cleave
clench,verb,clench
clenched,verb,clench
clenches,verb,clench
clenching,verb,clench
clerk,verb,clerk
clerked,verb,clerk
clerking,verb,clerk
clerks,verb,clerk
click,verb,click
click off,verb,click off
click open,verb,click open
clicked,verb,click
clicking,verb,click
clicks,verb,click
climb,verb,climb
climbed,verb,climb
climbing,verb,climb
climbs,verb,climb
clinch,verb,clinch
clinched,verb,clinch
clinches,verb,clinch
clinching,verb,clinch
cling,verb,cling
cling to,verb,cling to
clinged,verb,cling
clinging,verb,cling
clings,verb,cling
clink,verb,clink
clinked,verb,clink
clinker,verb,clinker
clinkerred,verb,clinker
clinkerring,verb,clinker
clinkers,verb,clinker
clinking,verb,clink
clinks,verb,clink
clip,verb,clip
clipped,verb,clip
clipping,verb,clip
clips,verb,clip
cloak,verb,cloak
cloaked,verb,cloak
cloaking,verb,cloak
cloaks,verb,cloak
clobber,verb,clobber
clobberred,verb,clobber
clobberring,verb,clobber
clobbers,verb,clobber
clock,verb,clock
clock in,verb,clock in
clock out,verb,clock out
clocked,verb,clock
clocking,verb,clock
clocks,verb,clock
clog,verb,clog
clogged,verb,clog
clogging,verb,clog
clogs,verb,clog
cloister,verb,cloister
cloisterred,verb,cloister
cloisterring,verb,cloister
cloisters,verb,cloister
clone,verb,clone
cloned,verb,clone
clones,verb,clone
cloning,verb,clone
clop,verb,clop
clopped,verb,clop
clopping,verb,clop
clops,verb,clop
close,verb,close
close in,verb,close in
close out,verb,close out
close up,verb,close up
closed,verb,close
closes,verb,close
closet,verb,closet
closets,verb,closet
closetted,verb,closet
closetting,verb,closet
closing,verb,close
closure,verb,closure
closured,verb,closure
closures,verb,closure
closuring,verb,closure
clot,verb,clot
clothe,verb,clothe
clothed,verb,clothe
clothes,verb,clothe
clothing,verb,clothe
clots,verb,clot
clotted,verb,clot
clotting,verb,clot
cloud,verb,cloud
cloud over,verb,cloud over
clouded,verb,cloud
clouding,verb,cloud
clouds,verb,cloud
clout,verb,clout
clouted,verb,clout
clouting,verb,clout
clouts,verb,clout
clown,verb,clown
clowned,verb,clown
clowning,verb,clown
clowns,verb,clown
cloy,verb,cloy
cloyed,verb,cloy
cloying,verb,cloy
cloys,verb,cloy
club,verb,club
clubbed,verb,club
clubbing,verb,club
clubs,verb,club
cluck,verb,cluck
clucked,verb,cluck
clucking,verb,cluck
clucks,verb,cluck
clue,verb,clue
clue in,verb,clue in
clued,verb,clue
clues,verb,clue
cluing,verb,clue
clump,verb,clump
clumped,verb,clump
clumping,verb,clump
clumps,verb,clump
clung,verb,clung
clunged,verb,clung
clunging,verb,clung
clungs,verb,clung
cluster,verb,cluster
clusterred,verb,cluster
clusterring,verb,cluster
clusters,verb,cluster
clutter,verb,clutter
clutterred,verb,clutter
clutterring,verb,clutter
clutters,verb,clutter
co-author,verb,co-author
co-educate,verb,co-educate
co-opt,verb,co-opt
co-sign,verb,co-sign
co-star,verb,co-star
co-vary,verb,co-vary
coach,verb,coach
coached,verb,coach
coaches,verb,coach
coaching,verb,coach
coact,verb,coact
coacted,verb,coact
coacting,verb,coact
coacts,verb,coact
coal,verb,coal
coaled,verb,coal
coalesce,verb,coalesce
coalesced,verb,coalesce
coalesces,verb,coalesce
coalescing,verb,coalesce
coaling,verb,coal
coals,verb,coal
coapt,verb,coapt
coapted,verb,coapt
coapting,verb,coapt
coapts,verb,coapt
coarsen,verb,coarsen
coarsenned,verb,coarsen
coarsenning,verb,coarsen
coarsens,verb,coarsen
coast,verb,coast
coasted,verb,coast
coasting,verb,coast
coasts,verb,coast
coat,verb,coat
coated,verb,coat
coating,verb,coat
coats,verb,coat
cobble,verb,cobble
cobble together,verb,cobble together
cobbled,verb,cobble
cobbles,verb,cobble
cobbling,verb,cobble
cocainize,verb,cocainize
cocainized,verb,cocainize
cocainizes,verb,cocainize
cocainizing,verb,cocainize
cock,verb,cock
cocked,verb,cock
cocking,verb,cock
cocks,verb,cock
coconspire,verb,coconspire
coconspired,verb,coconspire
coconspires,verb,coconspire
coconspiring,verb,coconspire
cocoon,verb,cocoon
cocooned,verb,cocoon
cocooning,verb,cocoon
cocoons,verb,cocoon
coddle,verb,coddle
coddled,verb,coddle
coddles,verb,coddle
coddling,verb,coddle
code,verb,code
coded,verb,code
codes,verb,code
codified,verb,codify
codifies,verb,codify
codify,verb,codify
codifying,verb,codify
coding,verb,code
coerce,verb,coerce
coerced,verb,coerce
coerces,verb,coerce
